code,korean_title,num_of_audience,key_review,score_male,score_female,scores_per_age,num_per_genders,num_per_ages
146184,헛소동,,,,,[],[],[]
134584,움리카,,,,,[],[],[]
142370,마이 빅 나이트,,,,,[],[],[]
144271,캄포스,3,이 영화는 30대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.5,7,"[0.0, 8.0, 0.0, 0.0, 0.0]","[67, 33]","[0, 100, 0, 0, 0]"
119720,더 버터플라이즈 드림,,,,,[],[],[]
68535,인터내셔널,,,,,[],[],[]
83001,와사오,,,,,[],[],[]
80866,완득이,,,,,[],[],[]
158347,화이트 헬멧: 시리아 민방위대,,,,,[],[],[]
154491,ARQ,,,,,[],[],[]
61865,포 미니츠,,,,,[],[],[]
37758,투모로우,,,,,[],[],[]
129012,레전드,206,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,7.44,7.59,"[8.27, 7.42, 7.75, 7.0, 7.71]","[48, 52]","[5, 64, 21, 6, 3]"
103331,스윗 프랑세즈,46,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.64,8.97,"[10.0, 8.74, 8.6, 9.38, 8.88]","[30, 70]","[2, 41, 22, 17, 17]"
124212,레버넌트: 죽음에서 돌아온 자,2731,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,7.99,7.93,"[7.92, 8.06, 7.78, 7.93, 8.01]","[55, 45]","[3, 47, 23, 18, 8]"
171549,온리 유,,,,,[],[],[]
67769,타짜-신의 손,4816,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,7.7,7.84,"[7.83, 7.86, 7.64, 7.63, 7.76]","[58, 42]","[2, 51, 31, 12, 4]"
99794,더 테러 라이브,,,,,[],[],[]
87232,분노의 윤리학,,,,,[],[],[]
73096,마음이 2,,,,,[],[],[]
153343,토로,,,,,[],[],[]
129824,딸,,,,,[],[],[]
151867,위 니드 투 토크,,,,,[],[],[]
130041,어느 독재자,7,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,10,9.2,"[0.0, 9.33, 0.0, 0.0, 10.0]","[29, 71]","[0, 86, 0, 0, 14]"
152696,XOXO,,,,,[],[],[]
136007,특종: 량첸살인기,872,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.92,8.01,"[8.3, 7.89, 8.09, 7.99, 7.97]","[45, 55]","[5, 58, 23, 9, 4]"
144141,아브주르다,,,,,[],[],[]
149382,잠은 죽어서나 - 스티브 아오키,,,,,[],[],[]
118917,인턴,5983,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,9.11,8.99,"[9.13, 9.15, 8.91, 8.72, 8.87]","[46, 54]","[4, 61, 19, 10, 5]"
154195,데이비드 크로스 - 미합중국 위대함 되찾기 프로젝트,,,,,[],[],[]
103271,친구2,,,,,[],[],[]
133443,더 레이디 인 더 밴,,,,,[],[],[]
109955,사랑에 대한 모든 것,323,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.85,8.1,"[8.39, 7.89, 7.93, 8.42, 8.33]","[46, 54]","[7, 58, 26, 7, 2]"
10392,나일의 대모험,,,,,[],[],[]
31683,웨딩 플래너,,,,,[],[],[]
105578,그린 인페르노,,,,,[],[],[]
73402,비스트 스토커 2 - &lt;증인&gt; 두 번째 이야기,,,,,[],[],[]
133421,홀딩 더 맨,,,,,[],[],[]
143370,탈룰라,,,,,[],[],[]
193839,유령선,27,이 영화는 30대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,9.47,10,"[0.0, 8.6, 9.8, 10.0, 10.0]","[63, 37]","[0, 19, 37, 33, 11]"
104478,언브로큰,252,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.03,8.11,"[8.84, 8.04, 7.42, 8.23, 8.55]","[60, 40]","[8, 49, 20, 12, 12]"
149843,토니 로빈스: 멘토는 내 안에 있다,,,,,[],[],[]
149376,홀리데이즈,,,,,[],[],[]
129093,콜로니아,,,,,[],[],[]
166149,다이하드 스왓,,,,,[],[],[]
127865,런던 해즈 폴른,689,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.39,8.56,"[8.21, 8.66, 8.23, 8.22, 8.6]","[54, 46]","[3, 51, 24, 15, 7]"
147533,섬머 오브 92,,,,,[],[],[]
102295,비밀스러운 초대,,,,,[],[],[]
146181,브라만 나만,,,,,[],[],[]
97694,히트,,,,,[],[],[]
18098,스피드 2,,,,,[],[],[]
134871,판더믹,,,,,[],[],[]
141579,유 캐리 미,,,,,[],[],[]
130983,트럼보,92,이 영화는 20대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,8.76,8.76,"[8.0, 8.79, 8.48, 8.83, 10.0]","[36, 64]","[2, 51, 23, 20, 4]"
134881,보살핌의 정석,,,,,[],[],[]
156495,더 이퀄라이저 2,,,,,[],[],[]
129331,오 마이 그랜파,160,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.22,8.24,"[0.0, 8.33, 8.29, 8.33, 6.5]","[42, 58]","[0, 64, 22, 9, 5]"
129049,마션,7159,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.77,8.66,"[8.99, 8.81, 8.59, 8.57, 8.71]","[56, 44]","[4, 51, 25, 17, 4]"
122469,히트맨: 에이전트 47,159,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,7.78,7.74,"[8.55, 7.91, 7.4, 7.55, 8.0]","[66, 34]","[7, 49, 27, 14, 3]"
52449,왼편 마지막 집,,,,,[],[],[]
65091,골든 에이지,,,,,[],[],[]
148971,히어로즈 오브 이블,,,,,[],[],[]
192121,더 보이 2: 돌아온 브람스,2,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,4,10,"[0.0, 0.0, 4.0, 10.0, 0.0]","[50, 50]","[0, 0, 50, 50, 0]"
106280,비.에이.패스: 불륜의늪,,,,,[],[],[]
50598,A-특공대,,,,,[],[],[]
162000,더 두 오버,,,,,[],[],[]
106557,선샤인 온 리스,29,이 영화는 30대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.3,6.58,"[3.5, 6.78, 6.8, 8.75, 0.0]","[34, 66]","[7, 62, 17, 14, 0]"
129333,스파이 브릿지,411,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.58,8.78,"[8.6, 8.69, 8.65, 8.5, 8.71]","[59, 41]","[4, 55, 23, 11, 9]"
95541,미션 임파서블: 로그네이션,8446,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.78,8.84,"[9.2, 8.81, 8.78, 8.79, 8.71]","[50, 50]","[4, 39, 26, 25, 6]"
172819,구스범스: 몬스터의 역습,88,"이 영화는 20대 여성이 좋아하는 스토리, 연출이 뛰어난 영화입니다.",8.88,8.45,"[0.0, 9.54, 8.1, 8.1, 10.0]","[30, 70]","[0, 32, 44, 23, 1]"
117802,아메리칸 울트라,256,이 영화는 30대 남성이 좋아하는 연기가 뛰어난 영화입니다.,6.48,7.21,"[7.0, 7.2, 5.92, 6.73, 5.71]","[60, 40]","[1, 64, 25, 4, 5]"
177553,더 추즌 원즈,,,,,[],[],[]
154085,앨리 웡 : 베이비 코브라,,,,,[],[],[]
40117,천국의 책방 - 연화,,,,,[],[],[]
96325,에픽 : 숲속의 전설,,,,,[],[],[]
184505,공중돌기 너머,,,,,[],[],[]
149402,팀 폭스캐처,,,,,[],[],[]
143398,특파원,,,,,[],[],[]
122596,몬스터 호텔 2,4767,이 영화는 30대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,8.59,8.64,"[8.77, 8.62, 8.65, 8.55, 8.76]","[22, 78]","[1, 9, 63, 26, 1]"
118980,슬리핑 위드 아더 피플,15,"이 영화는 20대 여성이 좋아하는 스토리, 연기가 뛰어난 영화입니다.",8.2,7.5,"[0.0, 7.43, 8.0, 8.0, 0.0]","[33, 67]","[0, 47, 13, 40, 0]"
127867,매직 마이크 XXL,,,,,[],[],[]
90596,샌 안드레아스,1520,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,8.27,8.33,"[8.78, 8.38, 7.9, 8.4, 8.63]","[58, 42]","[5, 56, 24, 11, 4]"
15899,공동경비구역 JSA,11,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,10,9.71,"[0.0, 10.0, 9.6, 0.0, 0.0]","[36, 64]","[0, 55, 45, 0, 0]"
14957,머니 핏,,,,,[],[],[]
89323,허니 2,,,,,[],[],[]
127335,더 프레데터,307,이 영화는 30대 남성이 좋아하는 연출이 뛰어난 영화입니다.,7.19,7.73,"[8.0, 7.73, 7.11, 6.92, 6.61]","[73, 27]","[1, 46, 30, 16, 7]"
103353,프랭크 앤 신디,,,,,[],[],[]
69956,터미네이터 제니시스,3328,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.13,8.12,"[8.89, 8.31, 7.99, 7.78, 8.25]","[64, 36]","[3, 43, 28, 21, 4]"
86785,콘트라밴드,,,,,[],[],[]
107352,자객 섭은낭,90,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,7.68,8.22,"[0.0, 8.06, 7.82, 7.75, 8.56]","[44, 56]","[0, 40, 37, 13, 10]"
79102,다이하드: 굿 데이 투 다이,,,,,[],[],[]
160500,쿵푸팬더: 시크릿 오브 더 스크롤,,,,,[],[],[]
132590,마이 뷰티풀 브로큰 브레인,,,,,[],[],[]
149718,피위의 빅 홀리데이,,,,,[],[],[]
154194,지미 카 - 퍼니 비즈니스,,,,,[],[],[]
142081,히 네버 다이: 뱀파이어의 전설,,,,,[],[],[]
105576,파이널 걸 ,,,,,[],[],[]
79196,용의자,,,,,[],[],[]
118950,스파이,2818,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.85,8.79,"[9.04, 8.96, 8.54, 8.32, 8.86]","[51, 49]","[5, 63, 19, 9, 3]"
19303,모노노케 히메,2,이 영화는 10대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,0,8,"[10.0, 6.0, 0.0, 0.0, 0.0]","[100, 21]","[50, 50, 0, 0, 0]"
18781,이웃집 토토로,255,이 영화는 10대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,9.42,9.57,"[10.0, 9.63, 9.63, 9.32, 8.86]","[26, 74]","[2, 29, 39, 28, 3]"
103708,가구야공주 이야기,92,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,7.77,7.97,"[9.25, 7.8, 7.88, 7.53, 0.0]","[34, 66]","[9, 48, 27, 16, 0]"
143733,바람이 분다,,,,,[],[],[]
73301,마루 밑 아리에티,,,,,[],[],[]
32686,센과 치히로의 행방불명,425,이 영화는 10대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,9.35,9.68,"[9.76, 9.65, 9.44, 9.23, 9.2]","[32, 68]","[11, 60, 19, 9, 1]"
120600,와호장룡 - 운명의 검,,,,,[],[],[]
101961,모뉴먼츠 맨 : 세기의 작전,38,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,6.86,7.78,"[0.0, 7.16, 6.79, 7.6, 0.0]","[76, 24]","[0, 50, 37, 13, 0]"
30776,쥬라기 공원 3,,,,,[],[],[]
88295,은교,,,,,[],[],[]
94187,어메이징 스파이더맨 2,4725,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.06,8.06,"[8.62, 8.18, 7.84, 7.8, 7.87]","[58, 42]","[8, 49, 25, 16, 2]"
89361,후궁 : 제왕의 첩,,,,,[],[],[]
73318,시라노; 연애조작단,1,이 영화는 10대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,0,8,"[0.0, 0.0, 8.0, 0.0, 0.0]","[100, 23]","[0, 0, 100, 0, 0]"
112039,경성학교: 사라진 소녀들,578,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,6.72,6.25,"[6.37, 6.22, 7.03, 6.74, 7.25]","[42, 58]","[8, 63, 18, 8, 3]"
101236,포커스,63,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,7.97,7.9,"[8.5, 8.06, 7.93, 7.62, 5.5]","[54, 46]","[10, 52, 22, 13, 3]"
117790,기술자들,3307,이 영화는 10대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.82,7.99,"[8.56, 7.86, 7.47, 7.95, 8.14]","[45, 55]","[15, 49, 19, 14, 3]"
105521,피끓는 청춘,793,이 영화는 10대 남성이 좋아하는 연기가 뛰어난 영화입니다.,7.7,7.43,"[7.26, 7.48, 7.48, 7.87, 8.07]","[41, 59]","[11, 50, 19, 16, 4]"
88426,건축학개론,6,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,10,9,"[10.0, 9.0, 10.0, 0.0, 0.0]","[50, 50]","[17, 50, 33, 0, 0]"
122535,악의 연대기,2224,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.24,8.2,"[8.57, 8.25, 7.84, 8.48, 8.55]","[51, 49]","[7, 58, 20, 11, 3]"
154076,톰 세구라 - 대부분 그냥 이야기,,,,,[],[],[]
120123,간신,1085,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,7.13,6.95,"[7.68, 7.14, 6.94, 6.73, 7.0]","[49, 51]","[2, 55, 26, 14, 4]"
93739,조선미녀삼총사,217,이 영화는 10대 여성이 좋아하는 연기가 뛰어난 영화입니다.,5.56,5.74,"[6.12, 5.55, 5.52, 5.82, 5.56]","[46, 54]","[7, 34, 29, 25, 4]"
108225,역린,3931,이 영화는 40대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.37,7.48,"[7.58, 7.32, 7.35, 7.66, 7.81]","[49, 51]","[6, 44, 28, 18, 4]"
177720,고백,,,,,[],[],[]
112079,빅매치,810,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.73,7.92,"[8.66, 7.78, 7.63, 7.83, 8.47]","[55, 45]","[5, 55, 27, 10, 4]"
32972,컨테이젼,,,,,[],[],[]
93028,용의자,55,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.16,8.43,"[9.0, 8.24, 8.0, 8.8, 0.0]","[58, 42]","[2, 45, 35, 18, 0]"
72222,프로포즈 데이,,,,,[],[],[]
40743,하우스 오브 왁스,,,,,[],[],[]
42846,아이스 에이지 2,,,,,[],[],[]
44477,지구가 멈추는 날,,,,,[],[],[]
51560,사람 만들기,,,,,[],[],[]
76067,리얼리티 바이츠,,,,,[],[],[]
80632,프렌즈 위드 베네핏,,,,,[],[],[]
99096,주피터 어센딩,215,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,6.7,6.44,"[5.55, 6.29, 6.81, 7.15, 7.25]","[54, 46]","[5, 47, 27, 15, 6]"
158228,마르코 폴로 : 백안,,,,,[],[],[]
61101,"색, 계",10,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,9.25,10,"[0.0, 9.83, 10.0, 9.33, 0.0]","[40, 60]","[0, 60, 10, 30, 0]"
137960,리디큘러스 6,,,,,[],[],[]
137993,어 베리 머리 크리스마스,,,,,[],[],[]
126950,사랑한다고 말해 : 키스하고 싶어질 땐,,,,,[],[],[]
92127,그들만의 부모 가이드,,,,,[],[],[]
80973,체인지 업,,,,,[],[],[]
80627,내 여자친구의 결혼식,,,,,[],[],[]
76442,더 라이트: 악마는 있다,,,,,[],[],[]
109778,끝까지 간다,3227,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.9,8.74,"[9.04, 8.9, 8.66, 8.72, 8.66]","[53, 47]","[6, 59, 23, 9, 3]"
143367,나오미 앤 엘리스 노 키스 리스트,,,,,[],[],[]
154200,존 멀레이니 - 더 컴백 키드,,,,,[],[],[]
87309,라이프 오브 파이,85,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,9.27,9.67,"[0.0, 9.64, 9.38, 8.2, 10.0]","[35, 65]","[0, 75, 15, 6, 4]"
114249,킹스맨 : 시크릿 에이전트,9653,이 영화는 20대 여성이 좋아하는 연출이 뛰어난 영화입니다.,9.04,9,"[9.34, 9.16, 8.82, 8.5, 8.69]","[53, 47]","[3, 64, 23, 7, 3]"
165087,잠몰,,,,,[],[],[]
88662,딱따구리와 비,,,,,[],[],[]
136861,맨슨 패밀리 베케이션,,,,,[],[],[]
127481,라이드 어롱 2,,,,,[],[],[]
114279,스트레스를 부르는 그 이름 직장상사 2,,,,,[],[],[]
190727,할로윈 킬즈,9,이 영화는 20대 남성이 좋아하는 OST가 뛰어난 영화입니다.,4.6,9,"[0.0, 7.33, 5.0, 0.0, 0.0]","[56, 44]","[0, 67, 33, 0, 0]"
109102,웰컴 미스터 프레지던트!,,,,,[],[],[]
122473,포인트 브레이크,351,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,7.78,8.21,"[8.0, 8.01, 8.19, 8.03, 6.85]","[52, 48]","[5, 51, 20, 19, 6]"
134558,피트니스 스캔들,,,,,[],[],[]
49079,로스트 랜드: 공룡 왕국,,,,,[],[],[]
94975,브레이크 업,,,,,[],[],[]
127321,우먼 인 골드,425,이 영화는 20대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,8.93,8.89,"[9.5, 8.76, 8.86, 9.12, 9.02]","[28, 72]","[2, 37, 32, 17, 11]"
122490,비스트 오브 노 네이션,,,,,[],[],[]
154198,안소니제셀닉 - 생각과기도,,,,,[],[],[]
102862,와일드 카드,,,,,[],[],[]
37928,연애사진,,,,,[],[],[]
146212,수부라 게이트,11,이 영화는 40대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.12,3.67,"[0.0, 6.0, 8.0, 0.0, 8.67]","[73, 27]","[0, 64, 9, 0, 27]"
21636,소림용문방,,,,,[],[],[]
41622,소림36방,,,,,[],[],[]
42381,오독,,,,,[],[],[]
198969,히로,,,,,[],[],[]
101973,리저너블 다우트,,,,,[],[],[]
42455,커스 오브 처키,,,,,[],[],[]
71075,그곳에선 아무도 거짓말을 하지 않는다,,,,,[],[],[]
25676,딥 블루 씨,,,,,[],[],[]
109982,테이큰 3,2557,이 영화는 40대 여성이 좋아하는 연출이 뛰어난 영화입니다.,8.12,7.98,"[8.64, 8.17, 7.68, 7.85, 8.23]","[57, 43]","[6, 56, 21, 12, 5]"
74893,김종욱 찾기,,,,,[],[],[]
195970,"조제, 호랑이 그리고 물고기들",32,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,9.36,9,"[9.67, 9.25, 9.0, 10.0, 9.0]","[78, 22]","[9, 50, 22, 9, 9]"
110648,어 모먼트 투 리멤버,,,,,[],[],[]
126745,가면무도회,,,,,[],[],[]
125841,스폰지밥3D,737,이 영화는 40대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.13,7.82,"[8.51, 7.81, 7.77, 8.12, 7.57]","[31, 69]","[7, 20, 45, 26, 2]"
154582,키스 리차드 - 언더 인플루언스,,,,,[],[],[]
72184,스콧 필그림,,,,,[],[],[]
76437,이츠 카인드 오브 어 퍼니 스토리,,,,,[],[],[]
45290,인터스텔라,16483,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,9.18,9.03,"[9.5, 9.27, 8.91, 8.78, 8.87]","[59, 41]","[8, 50, 22, 16, 5]"
140272,6 이어스,,,,,[],[],[]
118909,황제를 위하여,446,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,6.41,6.01,"[5.94, 6.44, 5.86, 6.36, 5.15]","[58, 42]","[4, 62, 24, 7, 3]"
37488,무간도 3 - 종극무간,,,,,[],[],[]
46153,내일의 기억,,,,,[],[],[]
72524,남극의 쉐프,2,이 영화는 20대 여성이 좋아하는 연출이 뛰어난 영화입니다.,9,8,"[0.0, 0.0, 8.5, 0.0, 0.0]","[50, 50]","[0, 0, 100, 0, 0]"
38699,세상의 중심에서 사랑을 외치다,,,,,[],[],[]
31162,캐스트 어웨이,,,,,[],[],[]
83414,우리들은 세계를 바꿀 수 없다,,,,,[],[],[]
10035,인디아나 존스 - 최후의 성전,,,,,[],[],[]
178654,택시 5,8,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,2.4,7.33,"[0.0, 2.75, 8.0, 6.0, 1.0]","[62, 38]","[0, 50, 25, 12, 12]"
164115,맘마미아!2,2908,이 영화는 20대 여성이 좋아하는 OST가 뛰어난 영화입니다.,9.05,9.09,"[9.45, 9.18, 9.06, 8.94, 8.88]","[27, 73]","[4, 42, 24, 20, 10]"
82227,아이스 에이지 4: 대륙 이동설,,,,,[],[],[]
113377,엑소더스: 신들과 왕들,1066,이 영화는 40대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,7.01,7.02,"[7.27, 6.94, 6.74, 7.3, 7.67]","[55, 45]","[5, 38, 32, 18, 8]"
10629,크레이머 대 크레이머,,,,,[],[],[]
75422,여성상위시대,,,,,[],[],[]
13353,주성치의 심사관,,,,,[],[],[]
28166,벽력십걸,,,,,[],[],[]
69798,27번의 결혼 리허설,,,,,[],[],[]
188996,휴먼 캐피탈,,,,,[],[],[]
95876,백악관 최후의 날,,,,,[],[],[]
38064,테이킹 라이브즈,,,,,[],[],[]
103328,일렉트릭 슬라이드,,,,,[],[],[]
71509,아저씨,,,,,[],[],[]
178398,폴,,,,,[],[],[]
194946,농경사회,,,,,[],[],[]
12821,이연걸의 남북소림,,,,,[],[],[]
125044,소름,,,,,[],[],[]
93744,투건스,,,,,[],[],[]
154196,크리스 터커 라이브,,,,,[],[],[]
130997,퀸카가 아니어도 좋아,,,,,[],[],[]
109095,무드 인디고,562,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,8.06,8.22,"[8.79, 8.27, 7.91, 7.65, 8.83]","[32, 68]","[2, 66, 27, 3, 1]"
16792,흐르는 강물처럼,4,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,9.67,8,"[0.0, 0.0, 10.0, 8.5, 0.0]","[75, 25]","[0, 0, 50, 50, 0]"
149248,메이즈 러너: 데스 큐어,2006,이 영화는 10대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,7.91,8.39,"[8.63, 8.12, 8.06, 8.07, 8.08]","[50, 50]","[10, 57, 16, 14, 4]"
109169,송 원,49,이 영화는 40대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,4.65,5.46,"[1.0, 5.1, 5.57, 5.0, 0.0]","[47, 53]","[2, 82, 14, 2, 0]"
99933,더 나은 선택,,,,,[],[],[]
100676,폭스캐처,116,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.19,8.64,"[1.0, 8.41, 8.6, 8.25, 8.0]","[50, 50]","[1, 50, 41, 7, 1]"
94829,툼스톤,136,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,7.13,7.06,"[6.0, 7.27, 6.83, 6.82, 7.6]","[60, 40]","[4, 58, 22, 8, 7]"
134567,핫 걸 원티드,,,,,[],[],[]
137908,닌자터틀 : 어둠의 히어로,476,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,7.75,8.09,"[7.83, 7.83, 7.96, 8.08, 7.17]","[53, 47]","[3, 39, 37, 19, 3]"
113348,이미테이션 게임,2170,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.69,8.73,"[9.14, 8.7, 8.48, 8.72, 8.73]","[50, 50]","[9, 59, 16, 11, 5]"
118397,더 홈즈맨,7,이 영화는 40대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8,7.33,"[0.0, 7.67, 8.0, 0.0, 7.67]","[57, 43]","[0, 43, 14, 0, 43]"
99740,혹성탈출: 반격의 서막,4428,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.49,8.34,"[8.88, 8.54, 8.31, 8.21, 8.15]","[59, 41]","[7, 46, 24, 20, 4]"
97697,42,,,,,[],[],[]
191929,암살자들,6,이 영화는 40대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.67,8.67,"[0.0, 9.33, 8.0, 0.0, 0.0]","[50, 50]","[0, 50, 50, 0, 0]"
92075,어바웃 타임,206,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,9.4,9.22,"[9.69, 9.34, 9.31, 9.36, 8.0]","[47, 53]","[6, 63, 21, 5, 4]"
73508,셜록홈즈 : 그림자 게임,,,,,[],[],[]
52555,조디악,8,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,10,8.57,"[0.0, 9.4, 6.5, 10.0, 0.0]","[12, 88]","[0, 62, 25, 12, 0]"
90589,엣지 오브 투모로우,4901,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.81,8.62,"[9.11, 8.92, 8.56, 8.32, 8.41]","[64, 36]","[6, 52, 25, 14, 3]"
88461,위대한 개츠비,,,,,[],[],[]
79394,휴일,,,,,[],[],[]
66158,어거스트 러쉬,53,이 영화는 10대 여성이 좋아하는 OST가 뛰어난 영화입니다.,9.23,9.19,"[10.0, 8.91, 9.27, 9.43, 9.71]","[42, 58]","[2, 43, 28, 13, 13]"
91696,분노의 질주: 더 맥시멈,,,,,[],[],[]
92176,슈퍼배드 2,,,,,[],[],[]
29691,왓 라이즈 비니스,,,,,[],[],[]
118367,세인트 빈센트,62,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.7,8.34,"[9.75, 8.29, 8.42, 8.93, 7.67]","[53, 47]","[6, 45, 19, 24, 5]"
29146,U-571,,,,,[],[],[]
34436,40 데이즈 40 나이트,,,,,[],[],[]
39633,황혼의 사무라이,,,,,[],[],[]
71077,스텝파더,,,,,[],[],[]
10964,섹스 거짓말 그리고 비디오테이프,,,,,[],[],[]
34162,하우 하이,,,,,[],[],[]
148912,아이 엠 솔져,,,,,[],[],[]
12787,베티블루 37.2,42,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,9.08,8.4,"[8.0, 9.04, 8.0, 6.5, 8.33]","[29, 71]","[2, 60, 19, 5, 14]"
86900,독재자,,,,,[],[],[]
125438,레고 무비2,208,이 영화는 30대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,8.6,8.99,"[10.0, 8.61, 9.01, 8.71, 0.0]","[38, 62]","[1, 9, 42, 48, 0]"
137327,고질라: 킹 오브 몬스터,495,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,7.99,8.49,"[9.17, 8.22, 8.14, 7.74, 8.26]","[77, 23]","[1, 38, 34, 22, 5]"
39576,쿵푸 허슬,,,,,[],[],[]
39471,언더월드 2 - 에볼루션,,,,,[],[],[]
155411,반드시 잡는다,585,이 영화는 30대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.07,8.17,"[8.05, 8.37, 7.87, 7.82, 7.82]","[54, 46]","[3, 50, 24, 16, 7]"
160749,부라더,1400,이 영화는 20대 남성이 좋아하는 연기가 뛰어난 영화입니다.,7.87,7.78,"[8.06, 7.92, 7.6, 7.59, 7.69]","[52, 48]","[6, 61, 18, 11, 4]"
162824,저수지 게임,585,이 영화는 30대 남성이 좋아하는 연출이 뛰어난 영화입니다.,9.62,9.74,"[9.5, 9.63, 9.75, 9.67, 9.54]","[41, 59]","[0, 17, 45, 32, 6]"
184506,페르소나,,,,,[],[],[]
62237,러브 콤,,,,,[],[],[]
96969,가문의 영광5-가문의 귀환,,,,,[],[],[]
115814,오프 코스,,,,,[],[],[]
158216,마이크 엡스 : 열받지 마세요,,,,,[],[],[]
12222,덩크 슛,,,,,[],[],[]
17092,다이 하드 3,,,,,[],[],[]
38740,아나콘다 2 - 사라지지 않는 저주,,,,,[],[],[]
91510,테이큰 2,,,,,[],[],[]
