code,korean_title,english_title,genre_list,country,released_date,director,actors
125044,소름,creep,"['공포', '스릴러']",['미국'],,패트릭 브라이스,"['패트릭 브라이스', ' 마크 듀플라스더보기']"
93744,투건스,2guns,"['액션', '코미디', '드라마', '범죄']",['미국'], 2013.11.07,발타자르 코루마쿠르,"['덴젤 워싱턴(바비)', ' 마크 월버그(스티그)', ' 제임스 마스던(퀸스)더보기']"
154196,크리스 터커 라이브,christuckerlive,['코미디'],['미국'], 2016.01.06,필 조아누,['크리스 터커더보기']
130997,퀸카가 아니어도 좋아,theduff,['코미디'],['미국'], 2016.02.25,아리 산델,"['메이 휘트먼(비앙카)', ' 로비 아멜(웨슬리)', ' 벨라 손(매디슨)더보기']"
109095,무드 인디고,moodindigo,"['드라마', '판타지']","['프랑스', '벨기에']", 2014.12.11,미셸 공드리,"['로망 뒤리스(콜랭)', ' 오드리 토투(클로에)', ' 게드 엘마레(시크)더보기']"
16792,흐르는 강물처럼,ariverrunsthroughit,['드라마'],['미국'],2014.03.06 1993.04.24,로버트 레드포드,"['크레이그 셰퍼(노먼 맥클레인)', ' 브래드 피트(폴 맥클레인)', ' 톰 스커릿(맥클레인 목사)더보기']"
149248,메이즈 러너: 데스 큐어,themazerunner,"['액션', 'SF', '스릴러']",['미국'], 2018.01.17,웨스 볼,"['딜런 오브라이언(토마스)', ' 토마스 생스터(뉴트)', ' 카야 스코델라리오(트리사)더보기']"
109169,송 원,songone,"['드라마', '멜로/로맨스']",['미국'], 2015.04.01,케이트 베커 플로이랜드,"['앤 해서웨이(프래니)', ' 자니 플린(제임스)', ' 메리 스틴버겐(프래니 엄마)더보기']"
99933,더 나은 선택,advantageous,['SF'],['미국'],,제니퍼 팡,"['재클린 김', ' 제임스 얼바니악', ' 야스민 카지더보기']"
100676,폭스캐처,foxcatcher,"['드라마', '스릴러']",['미국'], 2015.02.05,베넷 밀러,"['채닝 테이텀(마크 슐츠)', ' 스티브 카렐(존 듀폰)', ' 마크 러팔로(데이브 슐츠)더보기']"
94829,툼스톤,awalkamongthetombstones,"['액션', '범죄', '드라마', '미스터리', '스릴러']",['미국'], 2014.09.18,스콧 프랭크,"['리암 니슨(맷 스커터)', ' 댄 스티븐스(케니)', ' 보이드 홀브룩더보기']"
134567,핫 걸 원티드,hotgirlswanted,['다큐멘터리'],['미국'], 2016.01.06,"질 바우어, 로나 그라더스",['\n\r\n\t\t\t\t\t\t[국내] \r\n\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t청소년 관람불가\n\n']
137908,닌자터틀 : 어둠의 히어로,teenagemutantninjaturtles,"['액션', '모험', '코미디', '판타지', 'SF']",['미국'], 2016.06.16,데이브 그린,"['메간 폭스(에이프릴 오닐)', ' 스티븐 아멜(케이시 존스)', ' 로라 리니(레베카 빈센트)더보기']"
113348,이미테이션 게임,theimitationgame,"['드라마', '스릴러']","['영국', '미국']", 2015.02.17,모튼 틸덤,"['베네딕트 컴버배치(앨런 튜링)', ' 키이라 나이틀리(조안 클라크)', ' 매튜 구드(휴 알렉산더)더보기']"
118397,더 홈즈맨,thehomesman,"['드라마', '서부']","['프랑스', '미국']", 2015.10.08,토미 리 존스,"['토미 리 존스(조지 브릭스)', ' 힐러리 스웽크(메리 비 커디)', ' 그레이스 검머(아라벨라 시어)더보기']"
99740,혹성탈출: 반격의 서막,dawnoftheplanetoftheapes,"['액션', '드라마', 'SF', '스릴러']",['미국'], 2014.07.10,맷 리브스,"['앤디 서키스(시저)', ' 게리 올드만(드레퓌스)', ' 제이슨 클락(말콤)더보기']"
97697,42,42,['드라마'],['미국'],,브라이언 헬겔랜드,"['해리슨 포드(브랜치 릭키)', ' 존 C. 맥긴리(레드 바버)', ' 채드윅 보스만(재키 로빈슨)더보기']"
191929,암살자들,assassins,['다큐멘터리'],['미국'], 2021.08.12,라이언 화이트,['\n\r\n\t\t\t\t\t\t[국내] \r\n\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t15세 관람가\n\n']
92075,어바웃 타임,abouttime,"['멜로/로맨스', '코미디']",['영국'], 2013.12.05,리차드 커티스,"['도널 글리슨(팀)', ' 레이첼 맥아담스(메리)더보기']"
73508,셜록홈즈 : 그림자 게임,sherlockholmesagameofshadows,"['액션', '모험']",['미국'], 2011.12.21,가이 리치,"['로버트 다우니 주니어(셜록홈즈)', ' 주드 로(닥터 존 왓슨)더보기']"
52555,조디악,zodiac,"['범죄', '드라마', '스릴러']",['미국'], 2007.08.15,데이빗 핀처,"['제이크 질렌할(로버트 그레이스미스)', ' 마크 러팔로(수사관 데이빗 토스키)', ' 로버트 다우니 주니어(폴 에이브리)더보기']"
90589,엣지 오브 투모로우,edgeoftomorrow,"['액션', 'SF']",['미국'],2020.10.28 2014.06.04,더그 라이만,"['톰 크루즈(빌 케이지)', ' 에밀리 블런트(리타 브라타스키)', ' 빌 팩스톤(파렐 상사)더보기']"
88461,위대한 개츠비,thegreatgatsby,"['드라마', '멜로/로맨스']","['미국', '오스트레일리아']", 2013.05.16,바즈 루어만,"['레오나르도 디카프리오(제이 개츠비)', ' 캐리 멀리건(데이지 뷰캐넌)', ' 토비 맥과이어(닉 캐러웨이)더보기']"
79394,휴일,theholiday,[],['한국'],,김진무,"['지용석(용석)', ' 김아카시아(윤희)', ' 유명상(순철)더보기']"
66158,어거스트 러쉬,augustrush,"['드라마', '판타지']",['미국'],2021.01.282018.12.06 2007.11.29,커스틴 쉐리단,"['프레디 하이모어(어거스트 러쉬/에반 테일러))', ' 조나단 리스 마이어스(루이스 코넬리)', ' 케리 러셀(라일라 노바첵)더보기']"
91696,분노의 질주: 더 맥시멈,fastandfurious6,"['액션', '모험', '범죄']",['미국'], 2013.05.22,저스틴 린,"['빈 디젤(도미닉 토레토)', ' 드웨인 존슨(루크 홉스)', ' 폴 워커(브라이언 오코너)더보기']"
92176,슈퍼배드 2,despicableme2,"['애니메이션', '코미디', '가족']",['미국'], 2013.09.12,"피에르 꼬팽, 크리스 리노드","['스티브 카렐(그루 목소리)', ' 미란다 코스그로브(마고 목소리)더보기']"
29691,왓 라이즈 비니스,whatliesbeneath,"['공포', '스릴러']",['미국'], 2000.09.30,로버트 저메키스,"['해리슨 포드(닥터 노만 스펜서)', ' 미셸 파이퍼(클레어 스펜서)더보기']"
118367,세인트 빈센트,stvincent,"['코미디', '드라마']",['미국'], 2015.03.05,데오도르 멜피,"['빌 머레이(세인트 빈센트 반 누이스)', ' 나오미 왓츠(다카)', ' 멜리사 맥카시(매기)더보기']"
29146,U-571,u571,"['액션', '전쟁']","['프랑스', '미국']", 2000.09.02,조나단 모스토우,"['매튜 맥커너히(Lt. 앤드류 테일러)', ' 빌 팩스톤(Lt. Cmdr. 마이크 댈그렌)', ' 하비 케이틀(CPO 헨리 크로그)더보기']"
34436,40 데이즈 40 나이트,40daysand40nights,"['멜로/로맨스', '코미디', '드라마']",['미국'], 2002.05.17,마이클 레만,['조쉬 하트넷더보기']
39633,황혼의 사무라이,thetwilightsamurai,"['액션', '드라마']",['일본'], 2007.02.08,야마다 요지,"['사나다 히로유키', ' 미야자와 리에', ' 코바야시 넨지더보기']"
71077,스텝파더,thestepfather,"['미스터리', '스릴러']",['미국'],,넬슨 맥코믹,"['딜란 월쉬(데이빗 해리스)', ' 셀라 워드(수잔 하딩)', ' 펜 바드글리(마이클 하딩)더보기']"
10964,섹스 거짓말 그리고 비디오테이프,sexliesandvideotape,['드라마'],['미국'], 1990.04.28,스티븐 소더버그,"['제임스 스페이더', ' 앤디 맥도웰', ' 피터 갤러거더보기']"
34162,하우 하이,howhigh,['코미디'],['미국'],,제스 딜런,"['메소드 맨', ' 레드맨더보기']"
148912,아이 엠 솔져,iamsoldier,"['액션', '스릴러', '전쟁']",['영국'],,로닌 톰슨,"['톰 휴즈', ' 노엘 클라크더보기']"
12787,베티블루 37.2,bettyblue,['멜로/로맨스'],['프랑스'],2016.07.282000.08.19 1988,장 자끄 베넥스,"['장 위그 앙글라드(조그)', ' 베아트리스 달(베티)더보기']"
86900,독재자,thedictator,['코미디'],['미국'], 2012.07.10,래리 찰스,"['사챠 바론 코헨(알라딘 / 에파와드)', ' 안나 페리스(조이)', ' 벤 킹슬리(타미어)더보기']"
125438,레고 무비2,thelegomovie,"['애니메이션', '액션', '모험', '가족', '코미디']","['덴마크', '캐나다', '노르웨이', '오스트레일리아', '미국']", 2019.02.06,마이크 미첼,"['크리스 프랫(에밋/터프가이 렉스 목소리)', ' 엘리자베스 뱅크스(루시 목소리)', ' 윌 아넷(배트맨 목소리)더보기']"
137327,고질라: 킹 오브 몬스터,godzilla,"['액션', '모험', 'SF']",['미국'], 2019.05.29,마이클 도허티,"['밀리 바비 브라운(매디슨 러셀)', ' 베라 파미가(엠마 러셀)', ' 카일 챈들러(마크 러셀)더보기']"
39576,쿵푸 허슬,kungfuhustle,"['코미디', '액션']",['중국'], 2005.01.14,주성치,['주성치(싱)더보기']
39471,언더월드 2 - 에볼루션,underworldevolution,"['액션', '드라마', '판타지', '공포']",['미국'], 2006.02.23,렌 와이즈먼,"['케이트 베킨세일(셀렌)', ' 스코트 스피드먼(마이클 코빈)더보기']"
155411,반드시 잡는다,반드시잡는다,['스릴러'],['한국'], 2017.11.29,김홍선,"['백윤식(심덕수)', ' 성동일(박평달)더보기']"
160749,부라더,thebros,['코미디'],['한국'], 2017.11.02,장유정,"['마동석(석봉)', ' 이동휘(주봉)', ' 이하늬(오로라)더보기']"
162824,저수지 게임,thereservoirgame,"['스릴러', '다큐멘터리']",['한국'], 2017.09.07,최진성,"['주진우(본인)', ' 조미래(본인)', ' 정재호(본인)더보기']"
184506,페르소나,persona,['드라마'],['한국'],,"임필성, 이경미, 김종관",['아이유(IU / 은 / 한나 / 지은)더보기']
62237,러브 콤,lovecom,"['멜로/로맨스', '코미디']",['일본'],,이시카와 키타지,"['후지사와 에마', ' 코이케 텟페이더보기']"
96969,가문의 영광5-가문의 귀환,returnofthemafia,['코미디'],['한국'], 2012.12.19,정용기,"['정준호(박대서)', ' 김민정(김효정)', ' 유동근(장인태)더보기']"
115814,오프 코스,offcourse,['드라마'],['오스트레일리아'],,레오 베이커,['킥 거리더보기']
158216,마이크 엡스 : 열받지 마세요,mikeeppsdonttakeitpersonal,[],['미국'], 2016.01.06,마이크 엡스더보기,['\n\r\n\t\t\t\t\t\t[국내] \r\n\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t청소년 관람불가\n\n']
12222,덩크 슛,whitemencantjump,"['액션', '드라마', '코미디']",['미국'], 1994.03.26,론 쉘톤,"['웨슬리 스나입스', ' 우디 해럴슨', ' 로지 페레즈더보기']"
17092,다이 하드 3,diehardwithavengeance,"['액션', '범죄', '스릴러']",['미국'], 1995.06.10,존 맥티어난,"['브루스 윌리스(존 맥클레인)', ' 제레미 아이언스(사이몬 그루버)더보기']"
38740,아나콘다 2 - 사라지지 않는 저주,anacondasthehuntforthebloodorchid,"['모험', '공포', '스릴러', '드라마']",['미국'], 2005.04.15,드와이트 H. 리틀,"['조니 메스너(빌 존슨)', ' 카디 스트릭랜드(샘 로저스)더보기']"
91510,테이큰 2,taken2,"['액션', '범죄', '드라마']",['프랑스'], 2012.09.27,올리비에 메가턴,"['리암 니슨(브라이언 밀스)', ' 매기 그레이스(킴)', ' 팜케 얀센(레노어)더보기']"
35071,스파이더맨 2,spiderman2,"['액션', '모험', '범죄', '멜로/로맨스', 'SF']",['미국'], 2004.06.30,샘 레이미,"['토비 맥과이어(피터 파커/스파이더맨)', ' 커스틴 던스트(메리 제인 왓슨)더보기']"
125494,퍼시픽 림: 업라이징,pacificrim,"['액션', '모험', 'SF']",['미국'], 2018.03.21,스티븐 S. 드나이트,"['존 보예가(제이크)', ' 스콧 이스트우드(네이트)더보기']"
68196,맨 오브 스틸,manofsteel,"['액션', '모험', '판타지', 'SF']","['미국', '캐나다']", 2013.06.13,잭 스나이더,"['헨리 카빌(클락 켄트 / 수퍼맨)', ' 에이미 아담스(로이스 레인)', ' 러셀 크로우(조-엘)더보기']"
32680,갱스 오브 뉴욕,gangsofnewyork,"['액션', '범죄', '드라마']","['독일', '이탈리아', '미국']", 2003.02.28,마틴 스콜세지,"['레오나르도 디카프리오(암스테르담 발론)', ' 다니엘 데이 루이스(빌 더 버처 커팅)', ' 카메론 디아즈(제니 에버딘)더보기']"
31195,미스 에이전트,misscongeniality,"['코미디', '액션']",['미국'], 2001.03.31,도날드 페트리,['산드라 블록(그레이시 하트)더보기']
195965,라스트 솔져스,thirst,"['전쟁', '액션']",['남아프리카 공화국'],,케빈 싱,"['몽레 오캄', ' 프로에틱', ' 사라 코즐로브스키더보기']"
97631,맨 인 블랙: 인터내셔널,meninblack,"['액션', '코미디', 'SF']",['미국'], 2019.06.12,F. 게리 그레이,"['크리스 헴스워스(에이전트 H)', ' 테사 톰슨(에이전트 M)더보기']"
72054,다크 나이트 라이즈,thedarkknightrises,"['액션', '범죄', '스릴러']","['미국', '영국']",2020.07.08 2012.07.19,크리스토퍼 놀란,"['크리스찬 베일(브루스 웨인 / 배트맨)', ' 마이클 케인(알프레드)', ' 게리 올드만(짐 고든)더보기']"
18878,이보다 더 좋을 순 없다,asgoodasitgets,"['코미디', '드라마']",['미국'],2021.06.30 1998.03.14,제임스 L. 브룩스,"['잭 니콜슨(멜빈 유달)', ' 헬렌 헌트(캐롤 코넬리)', ' 그렉 키니어(사이몬 비솝)더보기']"
91192,300: 제국의 부활,300riseofanempire,"['액션', '드라마', '전쟁']",['미국'], 2014.03.06,노암 머로,"['에바 그린(아르테미시아)', ' 설리반 스탭플턴(테미스토클레스)', ' 로드리고 산토로(크세르크세스 황제)더보기']"
17692,아폴로 13,apollo13,"['드라마', '모험']",['미국'], 1995.08.05,론 하워드,"['톰 행크스(짐 러벨)', ' 케빈 베이컨(잭)', ' 빌 팩스톤(프레드)더보기']"
18174,브로큰 애로우,brokenarrow,"['액션', '스릴러']",['미국'], 1996.05.18,오우삼,"['존 트라볼타(Maj. 빅 딕 디킨스)', ' 크리스찬 슬레이터(Capt. 라일리 헤일)더보기']"
168079,세레니티,serenity,"['드라마', '스릴러']",['미국'],,스티븐 나이트,"['매튜 맥커너히(베이커 딜)', ' 앤 해서웨이(카렌 자리아카스)더보기']"
85702,토탈 리콜,totalrecall,"['액션', 'SF']","['미국', '캐나다']", 2012.08.15,렌 와이즈먼,"['콜린 파렐(더그 퀘이드 / 하우저)', ' 케이트 베킨세일(로리 퀘이드)', ' 제시카 비엘(멜리나)더보기']"
103765,아더 우먼,theotherwoman,"['코미디', '멜로/로맨스']",['미국'], 2014.11.13,닉 카사베츠,"['카메론 디아즈(칼리)', ' 레슬리 만(케이트)', ' 케이트 업톤(앰버)더보기']"
82142,파퍼씨네 펭귄들,mrpopperspenguins,['코미디'],['미국'], 2011.09.07,마크 워터스,"['짐 캐리(톰 팝퍼)', ' 칼라 구기노(아만다)', ' 안젤라 랜즈베리(미시즈 반 건디)더보기']"
76692,디스 민즈 워,thismeanswar,"['액션', '멜로/로맨스', '코미디']",['미국'], 2012.02.29,맥지,"['리즈 위더스푼(로렌)', ' 크리스 파인(프랭클린(FDR))', ' 톰 하디(터크)더보기']"
97858,월터의 상상은 현실이 된다,thesecretlifeofwaltermitty,"['모험', '드라마', '판타지']",['미국'],2017.12.27 2013.12.31,벤 스틸러,"['벤 스틸러(월터 미티)', ' 크리스틴 위그(셰릴 멜호프)', ' 숀 펜(숀 오코넬)더보기']"
75508,인사이드 잡,insidejob,"['다큐멘터리', '범죄']",['미국'], 2011.05.19,찰스 퍼거슨,"['맷 데이먼(나레이터)', ' 윌리엄 액크먼(본인)더보기']"
56612,호스텔,hostel,['공포'],['미국'], 2007.12.06,일라이 로스,"['제이 헤르난데즈(팩스톤)', ' 데렉 리차드슨(조쉬)', ' 이토르 구드욘손(올리)더보기']"
61845,천일의 스캔들,theotherboleyngirl,"['드라마', '멜로/로맨스']","['영국', '미국']", 2008.03.20,저스틴 채드윅,"['나탈리 포트만(앤 볼린)', ' 스칼렛 요한슨(메리 볼린)', ' 에릭 바나(헨리 8세)더보기']"
46875,그린 존,greenzone,"['액션', '드라마', '스릴러', '전쟁']","['프랑스', '미국', '스페인', '영국']", 2010.03.25,폴 그린그래스,"['맷 데이먼(로이 밀러)', ' 제이슨 아이삭스(브릭스)더보기']"
83864,철권을 가진 사나이,themanwiththeironfists,['액션'],['미국'],,르자,"['러셀 크로우(잭 나이프)', ' 르자(대장장이)', ' 루시 리우(블로썸)더보기']"
46831,사랑이 어떻게 변하니?,forgettingsarahmarshall,"['코미디', '드라마', '멜로/로맨스']",['미국'],,니콜라스 스톨러,"['제이슨 세걸', ' 크리스틴 벨더보기']"
151709,더 폴트 인 아워 스타스,thefaultinourstars,"['코미디', '멜로/로맨스']",['멕시코'],,구스타보 로자,"['칼라 소우자', ' 리카르도 아바르카', ' 제라도 타라세나더보기']"
31778,에너미 앳 더 게이트,enemyatthegates,"['전쟁', '드라마', '스릴러', '액션']","['미국', '독일', '영국', '아일랜드']", 2001.05.19,장 자크 아노,"['조셉 파인즈(다닐로프)', ' 주드 로(바실리 자이체프)더보기']"
70999,먹고 기도하고 사랑하라,eatpraylove,"['드라마', '멜로/로맨스']",['미국'], 2010.09.30,라이언 머피,['줄리아 로버츠(리즈 길버트)더보기']
81834,디센던트,thedescendants,"['코미디', '드라마']",['미국'], 2012.02.16,알렉산더 페인,"['조지 클루니(맷 킹)', ' 주디 그리어(줄리 스피어)더보기']"
65877,워터호스,thewaterhorse,"['모험', '가족', '판타지']","['미국', '영국', '오스트레일리아']", 2008.03.20,제이 러셀,"['알렉스 에텔(앵거스 맥모로)', ' 에밀리 왓슨(앤 맥모로우)더보기']"
84034,로렉스,drseussthelorax,"['애니메이션', '가족', '판타지']",['미국'], 2012.05.03,"크리스 리노드, 카일 발다","['대니 드비토(로렉스 목소리)', ' 잭 에프론(테드 위긴스 목소리)', ' 에드 헬름스(윈슬러 목소리)더보기']"
184956,엑소시즘 : 더 커버넌트,thecovenant,['공포'],['미국'],,로버트 콘웨이,['모니카 엔게서더보기']
86507,크로니클,chronicle,"['드라마', 'SF', '액션', '스릴러']","['미국', '영국']", 2012.03.15,조쉬 트랭크,"['데인 드한(앤드류 디트머)', ' 알렉스 러셀(맷 게레티)', ' 마이클 B. 조던(스티브 몽고메리)더보기']"
29285,분닥 세인트,theboondocksaints,"['액션', '범죄', '드라마']","['캐나다', '미국']", 2000.04.15,트로이 듀피,"['윌렘 대포(폴 스멕커)', ' 숀 패트릭 프레너리(코너 맥마너스)', ' 노만 리더스(머피 맥마너스)더보기']"
51786,머니볼,moneyball,['드라마'],['미국'], 2011.11.17,베넷 밀러,['브래드 피트(빌리 빈)더보기']
190856,벌레스크,burlesque,['드라마'],['체코'],,테레자 코파코바 ,['\n\r\n\t\t\t\t\t\t[국내] \r\n\t\t\t\t\t\t\r\n\t\t\t\t\t\t\t15세 관람가\n\n']
97612,그랜드 부다페스트 호텔,thegrandbudapesthotel,"['미스터리', '모험']","['독일', '영국']",2018.10.11 2014.03.20,웨스 앤더슨,"['랄프 파인즈(M. 구스타브)', ' 틸다 스윈튼(마담 D.)', ' 토니 레볼로리(제로)더보기']"
113318,렛츠 비 캅스,letsbecops,"['액션', '코미디']",['미국'],,루크 그린필드,"['니나 도브레브(조시)', ' 제이크 존슨(라이언)', ' 앤디 가르시아(브롤린)더보기']"
81106,아더 크리스마스,arthurchristmas,"['애니메이션', '가족']","['영국', '미국']", 2011.11.25,사라 스미스,"['빌 나이(산타할아버지 목소리)', ' 제임스 맥어보이(아더 목소리)', ' 휴 로리(스티브 목소리)더보기']"
72359,언더월드 4 : 어웨이크닝,underworldawakening,"['액션', '판타지', '공포']",['미국'], 2012.02.22,"만스 말린드, 비욘 스테인","['케이트 베킨세일(셀린느)', ' 인디아 아이슬리(이브)', ' 테오 제임스(데이빗)더보기']"
80629,혹성탈출: 진화의 시작,riseoftheplanetoftheapes,"['액션', '모험', 'SF']",['미국'], 2011.08.17,루퍼트 와이어트,"['제임스 프랭코(윌 로드만)', ' 프리다 핀토(캐롤라인)', ' 앤디 서키스(시저)더보기']"
66823,어메이징 스파이더맨,theamazingspiderman,"['액션', '모험', '스릴러']",['미국'], 2012.06.28,마크 웹,"['앤드류 가필드(피터 파커/스파이더맨)', ' 엠마 스톤(그웬 스테이시)', ' 리스 이판(커트 코너스 박사/리자드)더보기']"
189150,분노의 질주: 더 얼티메이트,thefastandthefurious,['액션'],['미국'], 2021.05.19,저스틴 린,"['빈 디젤(도미닉 토레토)', ' 존 시나(제이콥 토레토)', ' 성 강(한)더보기']"
100691,트랜스포머: 사라진 시대,transformersageofextinction,"['SF', '액션', '모험']",['미국'], 2014.06.25,마이클 베이,"['마크 월버그(케이드 예거)', ' 니콜라 펠츠(테사 예거)', ' 잭 레이너(셰인)더보기']"
43157,스파이더맨 3,spiderman3,"['SF', '액션', '모험']",['미국'], 2007.05.01,샘 레이미,"['토비 맥과이어(피터 파커/스파이더맨)', ' 커스틴 던스트(메리 제인 왓슨)', ' 제임스 프랭코(해리 오스본/뉴 고블린)더보기']"
103324,리오 2,rio2,"['애니메이션', '모험', '코미디', '가족']",['미국'], 2014.05.01,카를로스 살다나,"['제시 아이젠버그(블루 목소리)', ' 앤 해서웨이(쥬엘 목소리)', ' 저메인 클레멘트(나이젤 목소리)더보기']"
36857,패스트 &amp; 퓨리어스 2,2fast2furious,"['액션', '범죄']",['미국'], 2003.09.05,존 싱글톤,"['폴 워커(브라이언 오코너)', ' 타이레스(로먼 피어스)', ' 에바 멘데스(모니카 푸엔티스)더보기']"
32899,스코어,thescore,"['범죄', '드라마']",['미국'], 2001.11.09,프랭크 오즈,"['로버트 드 니로(닉 웰스)', ' 에드워드 노튼(잭 텔러)', ' 안젤라 바셋(다이안)더보기']"
191079,돌아온 사람들,thereturned,"['드라마', '공포']",['아르헨티나'],,로라 카사베,"['랄리 곤잘레스', ' 마리아 솔디더보기']"
95203,로렌스 애니웨이 ,laurenceanyways,"['멜로/로맨스', '드라마']","['캐나다', '프랑스']", 2013.12.19,자비에 돌란,"['멜비 푸포(로렌스 아리아)', ' 쉬잔느 클레먼트(프레드 비레어)', ' 나탈리 베이(로렌스의 어머니)더보기']"
185080,미스 그래니,missgranny,"['코미디', '판타지']",['필리핀'],,조이스 베르날,"['사라 제로니모', ' 시안 림더보기']"
11687,동방삼협,theheroictrio,"['SF', '액션']",['홍콩'],2013.11.20 1993.04.24,두기봉,"['양자경(진칠)', ' 매염방', ' 장만옥더보기']"
78726,도둑들,thethieves,"['범죄', '액션', '드라마']",['한국'], 2012.07.25,최동훈,"['김윤석(마카오박)', ' 김혜수(팹시)', ' 이정재(뽀빠이)더보기']"
124290,엘리노어 릭비: 그남자 그여자,thedisappearanceofeleanorrigbythem,['드라마'],['미국'], 2015.04.09,네드 벤슨,"['제임스 맥어보이(코너 러들로)', ' 제시카 차스테인(엘레노어 릭비)더보기']"
88238,데드 엔드,deadend,"['미스터리', '스릴러']",['한국'], 2013.11.14,윤여창,"['김민준(정승호)', ' 우상전(순삼)', ' 최준용(박사장)더보기']"
166096,아무도 알아주지 않는,nobodyknows,[],['한국'],,황영,['백규나더보기']
83712,대마술사,thegreatmagician,"['액션', '판타지']","['홍콩', '중국']",,이동승,"['양조위(장현)', ' 저우쉰(류음)', ' 유청운더보기']"
86335,다른나라에서,inanothercountry,['드라마'],['한국'], 2012.05.31,홍상수,"['이자벨 위페르(안느)', ' 유준상(안전요원)더보기']"
32667,복수는 나의 것,sympathyformrvengeance,"['범죄', '스릴러']",['한국'], 2002.03.29,박찬욱,"['송강호(동진)', ' 신하균(류)', ' 배두나(영미)더보기']"
78790,내가 살인범이다,confessionofmurder,"['액션', '스릴러']",['한국'], 2012.11.08,정병길,"['정재영(최형구)', ' 박시후(이두석)더보기']"
10546,아비정전,daysofbeingwild,"['드라마', '범죄', '멜로/로맨스']",['홍콩'],2017.03.302009.04.012008.04.01 1990.12.22,왕가위,"['장국영(아비)', ' 장만옥(수리진)', ' 유덕화(경찰관)더보기']"
89218,베를린,theberlinfile,"['액션', '드라마']",['한국'], 2013.01.30,류승완,"['하정우(표종성)', ' 한석규(정진수)', ' 류승범(동명수)더보기']"
31465,배틀로얄,battleroyale,"['액션', '스릴러', '드라마']",['일본'], 2002.04.05,후카사쿠 킨지,"['기타노 다케시(키타노)', ' 후지와라 타츠야(나나하라 슈야)', ' 마에다 아키(나카가와 노리코)더보기']"
11031,열혈남아,astearsgoby,['드라마'],['홍콩'], 1989.10.04,왕가위,"['유덕화(소화)', ' 장만옥(아화)더보기']"
119457,이브 생 로랑,yvessaintlaurent,['드라마'],['프랑스'], 2014.06.26,자릴 라스페르,"['피에르 니네이(이브 생 로랑)', ' 기욤 갈리엔(피에르 베르제 )', ' 샬롯 르 본(빅투아르)더보기']"
99493,우주 전쟁: 걸라이어스,waroftheworldsgoliath,"['애니메이션', 'SF']","['말레이지아', '일본', '미국']",,조셉 피어슨,"['짐 번스', ' 엘리자베스 그레이슨', ' 아드리안 폴더보기']"
12415,웨인즈 월드,waynesworld,['코미디'],['미국'], 1992.12.05,페네로피 스피리어스,"['마이크 마이어스(웨인 캠벨)', ' 데이너 카비(가스 엘가)', ' 롭 로우(벤자민 케인)더보기']"
51777,월드워Z,worldwarz,"['드라마', '스릴러', 'SF', '액션', '모험']",['미국'], 2013.06.20,마크 포스터,"['브래드 피트(제리 레인)', ' 미레유 에노스(카린 레인)더보기']"
25670,벨벳 골드마인,velvetgoldmine,"['드라마', '뮤지컬']","['영국', '미국']",2014.06.19 1999.08.28,토드 헤인즈,"['이완 맥그리거(커트 와일드)', ' 조나단 리스 마이어스(브라이언 슬레이드)', ' 크리스찬 베일(아서 스튜어트)더보기']"
98279,투와이스 본,twiceborn,"['드라마', '멜로/로맨스', '전쟁']","['이탈리아', '스페인']", 2014.10.30,세르지오 카스텔리토,"['페넬로페 크루즈(젬마)', ' 에밀 허쉬(디에고)더보기']"
73317,심야의 FM,midnightfm,"['스릴러', '범죄']",['한국'], 2010.10.14,김상만,"['수애(DJ', ' 고선영)', ' 유지태(청취자', ' 한동수)더보기']"
95334,사보타지,sabotage,"['액션', '범죄', '드라마', '스릴러']",['미국'], 2014.07.23,데이비드 에이어,"[""아놀드 슈왈제네거(존 '브리쳐' 와튼)"", "" 샘 워싱턴(제임스 '몬스터' 머레이)"", ' 올리비아 윌리암스(캐롤라인)더보기']"
12007,악마의 씨,rosemarysbaby,"['공포', '스릴러', '드라마']",['미국'],,로만 폴란스키,['미아 패로(로즈마리)더보기']
11840,여왕 마고,queenmargot,"['드라마', '멜로/로맨스']","['프랑스', '독일', '이탈리아']",2015.05.21 1994.10.29,파트리스 쉐로,"['이자벨 아자니(마고)', ' 다니엘 오떼유(앙리 나비르)', ' 장-위그 앙글라드(샤를 4세)더보기']"
179802,오큘러스,oculus,[],['이란'],,"나심 키아니, 무스타파 무스타파비",['나심 키아니더보기']
88253,늑대소년,awerewolfboy,"['멜로/로맨스', '드라마', '판타지']",['한국'],2012.12.06 2012.10.31,조성희,"['송중기(늑대소년)', ' 박보영(순이)더보기']"
109662,애애경사,lovestory,"['멜로/로맨스', '코미디']",['중국'],,소이,"['조혁환', ' 막희인', ' 진미행더보기']"
41377,차고 지르기,kickingandscreaming,"['코미디', '가족']",['미국'],,제스 딜런,['윌 페렐(필 웨스톤)더보기']
36565,무간도,infernalaffairs,"['범죄', '스릴러', '느와르', '드라마']",['홍콩'],2016.03.172011.09.08 2003.02.21,"맥조휘, 유위강","['양조위(진영인)', ' 유덕화(유건명)더보기']"
