PID,성별,연령,직업,학력,ott 주중 이용시간대,ott 주말 이용시간대
404501,여,50세 이상,서비스/판매직,고졸이하,3,0
404601,여,30대,서비스/판매직,대졸이상,6,6
404701,여,40대,서비스/판매직,대졸이상,0,6
404801,여,50세 이상,주부,고졸이하,4,4
404901,여,40대,사무직,대졸이상,3,0
404902,여,10대,학생,중/고등학생,0,5
401802,여,40대,서비스/판매직,대졸이상,2,4
401701,여,50세 이상,주부,대졸이상,4,5
401501,여,30대,주부,대졸이상,3,3
401401,여,50세 이상,주부,고졸이하,5,3
393602,여,50세 이상,주부,고졸이하,3,3
393702,여,40대,서비스/판매직,고졸이하,4,3
393802,여,40대,서비스/판매직,고졸이하,2,6
394301,여,30대,사무직,고졸이하,6,6
394501,여,50세 이상,사무직,고졸이하,6,3
394801,여,50세 이상,서비스/판매직,고졸이하,6,4
394901,여,50세 이상,생산직,고졸이하,3,3
395301,여,40대,서비스/판매직,고졸이하,3,3
395401,여,50세 이상,서비스/판매직,대졸이상,4,6
395701,여,30대,주부,대졸이상,3,3
380201,여,50세 이상,서비스/판매직,대졸이상,4,6
395902,여,50세 이상,생산직,고졸이하,5,5
397401,여,40대,서비스/판매직,고졸이하,3,3
397701,여,50세 이상,서비스/판매직,고졸이하,3,3
397801,여,50세 이상,주부,대졸이상,2,3
399501,여,50세 이상,주부,고졸이하,4,4
400001,여,50세 이상,서비스/판매직,고졸이하,5,4
400501,여,30대,주부,고졸이하,3,3
400901,여,50세 이상,주부,대졸이상,3,3
401101,여,50세 이상,서비스/판매직,고졸이하,3,4
401201,여,40대,서비스/판매직,고졸이하,6,6
401301,여,50세 이상,서비스/판매직,고졸이하,3,5
396401,여,30대,주부,고졸이하,6,6
379801,여,40대,주부,대졸이상,4,0
379201,여,20대,사무직,대졸이상,5,0
378601,여,50세 이상,서비스/판매직,고졸이하,3,0
364701,여,40대,서비스/판매직,고졸이하,3,4
365001,여,40대,생산직,고졸이하,3,3
365201,여,40대,주부,대졸이상,5,5
365301,여,40대,서비스/판매직,고졸이하,3,0
365303,여,20대,사무직,대졸이상,3,4
365401,여,40대,서비스/판매직,고졸이하,4,4
365501,여,40대,주부,대졸이상,4,3
365602,여,30대,주부,대졸이상,2,0
365702,여,20대,사무직,고졸이하,6,4
365901,여,40대,서비스/판매직,고졸이하,6,6
366901,여,30대,사무직,대졸이상,6,6
367201,여,40대,사무직,대졸이상,6,0
367401,여,40대,서비스/판매직,고졸이하,6,0
367501,여,30대,서비스/판매직,고졸이하,6,0
367601,여,40대,사무직,대졸이상,4,0
367701,여,40대,주부,대졸이상,2,0
367801,여,50세 이상,서비스/판매직,대졸이상,2,2
367902,여,40대,주부,고졸이하,6,4
368001,여,40대,서비스/판매직,고졸이하,6,6
368002,여,20대,무직,고졸이하,6,5
368003,여,20대,서비스/판매직,고졸이하,6,6
364201,여,50세 이상,사무직,고졸이하,5,0
363601,여,40대,서비스/판매직,대졸이상,0,3
363401,여,40대,생산직,대졸이상,0,2
363102,여,40대,생산직,고졸이하,6,6
359401,여,30대,사무직,대졸이상,0,6
359502,여,30대,사무직,대졸이상,0,6
359602,여,30대,서비스/판매직,고졸이하,2,0
360001,여,30대,주부,대졸이상,2,0
360301,여,30대,사무직,대졸이상,6,5
360401,여,40대,주부,대졸이상,5,5
360501,여,30대,주부,대졸이상,4,3
360701,여,20대,사무직,대졸이상,6,6
361001,여,10대,학생,대학생/대학원생,6,5
361101,여,30대,서비스/판매직,대졸이상,4,4
368202,여,20대,사무직,대졸이상,6,3
361301,여,40대,주부,고졸이하,3,0
361501,여,30대,서비스/판매직,대졸이상,3,0
361702,여,30대,서비스/판매직,고졸이하,6,0
362002,여,30대,서비스/판매직,고졸이하,3,0
362102,여,30대,주부,고졸이하,3,0
362301,여,30대,서비스/판매직,고졸이하,4,3
362401,여,40대,서비스/판매직,고졸이하,5,5
362501,여,40대,서비스/판매직,고졸이하,6,6
362601,여,30대,사무직,대졸이상,0,5
362901,여,50세 이상,사무직,대졸이상,0,2
363001,여,50세 이상,서비스/판매직,고졸이하,5,5
361401,여,20대,서비스/판매직,대졸이상,6,3
358701,여,50세 이상,서비스/판매직,대졸이상,0,6
368301,여,40대,서비스/판매직,고졸이하,0,3
368502,여,50세 이상,서비스/판매직,고졸이하,6,3
374101,여,30대,주부,대졸이상,4,0
374201,여,20대,사무직,대졸이상,6,6
374202,여,20대,사무직,대졸이상,5,5
374301,여,40대,주부,대졸이상,0,2
374402,여,40대,사무직,대졸이상,0,4
374501,여,40대,사무직,대졸이상,4,4
374601,여,50세 이상,주부,대졸이상,5,5
375402,여,50세 이상,주부,고졸이하,2,4
375702,여,30대,사무직,대졸이상,5,5
376002,여,40대,주부,대졸이상,3,3
376501,여,50세 이상,서비스/판매직,고졸이하,3,0
376702,여,30대,주부,대졸이상,4,4
376802,여,50세 이상,주부,고졸이하,4,4
377102,여,30대,주부,고졸이하,4,4
377202,여,20대,주부,고졸이하,6,6
377401,여,30대,사무직,대졸이상,4,3
377502,여,30대,주부,고졸이하,6,6
377602,여,50세 이상,사무직,대졸이상,0,6
377701,여,30대,서비스/판매직,대졸이상,6,6
378001,여,30대,주부,대졸이상,4,4
378101,여,40대,사무직,대졸이상,6,6
373801,여,50세 이상,주부,고졸이하,3,3
373701,여,50세 이상,서비스/판매직,고졸이하,3,0
373601,여,50세 이상,서비스/판매직,고졸이하,3,3
373501,여,50세 이상,주부,고졸이하,4,0
368602,여,40대,주부,고졸이하,3,3
368603,여,10대,학생,중/고등학생,6,6
368701,여,40대,사무직,대졸이상,5,5
369001,여,40대,주부,고졸이하,4,4
369501,여,30대,주부,대졸이상,4,4
369701,여,30대,주부,대졸이상,3,4
369801,여,40대,서비스/판매직,고졸이하,3,3
369803,여,20대,사무직,고졸이하,6,6
369901,여,30대,주부,대졸이상,5,5
370001,여,50세 이상,주부,고졸이하,5,0
368302,여,40대,서비스/판매직,대졸이상,6,6
370101,여,40대,주부,대졸이상,6,6
370401,여,50세 이상,주부,대졸이상,5,5
370501,여,40대,주부,대졸이상,4,0
370701,여,50세 이상,서비스/판매직,고졸이하,6,0
370801,여,50세 이상,주부,고졸이하,3,3
371001,여,40대,주부,대졸이상,3,3
372901,여,40대,서비스/판매직,고졸이하,3,3
373001,여,50세 이상,서비스/판매직,고졸이하,3,3
373101,여,50세 이상,주부,고졸이하,4,0
373201,여,30대,사무직,고졸이하,5,3
373301,여,30대,사무직,대졸이상,4,4
370302,여,40대,주부,대졸이상,4,0
407303,여,20대,사무직,대졸이상,6,4
312301,여,40대,주부,고졸이하,5,0
311602,여,10대,서비스/판매직,고졸이하,5,6
246101,여,40대,주부,대졸이상,3,0
246202,여,50세 이상,주부,고졸이하,2,0
246302,여,50세 이상,서비스/판매직,고졸이하,2,2
247302,여,30대,사무직,대졸이상,6,3
247901,여,50세 이상,생산직,고졸이하,3,0
248101,여,30대,주부,대졸이상,2,2
248401,여,50세 이상,주부,고졸이하,3,3
248501,여,40대,주부,고졸이하,4,4
248601,여,50세 이상,주부,고졸이하,4,0
248901,여,30대,주부,대졸이상,3,3
249001,여,40대,주부,대졸이상,3,4
249301,여,40대,주부,대졸이상,4,4
249602,여,50세 이상,주부,고졸이하,2,6
249604,여,10대,학생,중/고등학생,7,7
249605,여,10대,학생,중/고등학생,7,5
249702,여,30대,주부,대졸이상,3,4
249901,여,50세 이상,주부,고졸이하,6,6
250102,여,50세 이상,주부,고졸이하,4,0
250401,여,50세 이상,무직,고졸이하,2,4
250601,여,50세 이상,무직,고졸이하,5,5
250801,여,30대,주부,대졸이상,3,4
246001,여,40대,주부,대졸이상,2,0
250901,여,30대,주부,대졸이상,3,4
245601,여,50세 이상,주부,고졸이하,3,0
245001,여,40대,주부,대졸이상,6,6
240202,여,50세 이상,주부,고졸이하,2,0
240601,여,40대,서비스/판매직,고졸이하,6,3
240701,여,40대,주부,대졸이상,3,0
240901,여,50세 이상,서비스/판매직,고졸이하,5,0
241002,여,20대,사무직,대졸이상,6,6
241101,여,50세 이상,주부,고졸이하,6,6
241201,여,40대,주부,대졸이상,5,0
241401,여,40대,주부,대졸이상,4,4
241501,여,50세 이상,주부,고졸이하,2,0
241902,여,20대,사무직,대졸이상,4,4
242001,여,30대,사무직,대졸이상,0,6
242201,여,30대,주부,대졸이상,3,0
242401,여,30대,사무직,대졸이상,6,4
243001,여,50세 이상,주부,고졸이하,4,0
243201,여,40대,주부,대졸이상,6,0
243301,여,40대,사무직,대졸이상,5,0
243701,여,50세 이상,주부,대졸이상,4,4
244301,여,50세 이상,서비스/판매직,고졸이하,6,6
244303,여,20대,사무직,대졸이상,6,6
244501,여,50세 이상,주부,대졸이상,4,4
244901,여,50세 이상,주부,고졸이하,5,0
245102,여,30대,주부,대졸이상,4,4
251001,여,30대,사무직,대졸이상,6,4
251301,여,50세 이상,무직,고졸이하,4,0
251701,여,50세 이상,무직,고졸이하,4,0
258301,여,50세 이상,주부,고졸이하,3,0
258602,여,50세 이상,생산직,고졸이하,4,5
258701,여,50세 이상,생산직,고졸이하,4,4
258801,여,40대,생산직,고졸이하,3,3
262102,여,40대,서비스/판매직,대졸이상,6,6
262201,여,50세 이상,주부,고졸이하,3,3
262202,여,20대,무직,고졸이하,5,3
262204,여,20대,서비스/판매직,고졸이하,5,5
262301,여,50세 이상,주부,고졸이하,3,3
262401,여,30대,사무직,대졸이상,6,3
262601,여,50세 이상,주부,고졸이하,4,4
262701,여,50세 이상,주부,고졸이하,3,3
262801,여,40대,사무직,대졸이상,3,4
262901,여,50세 이상,주부,고졸이하,3,3
263501,여,30대,주부,대졸이상,5,0
263503,여,10대,학생,중/고등학생,5,5
264002,여,30대,서비스/판매직,대졸이상,5,0
264103,여,30대,사무직,대졸이상,6,6
264104,여,20대,서비스/판매직,대졸이상,6,6
264302,여,50세 이상,서비스/판매직,고졸이하,2,0
264304,여,20대,서비스/판매직,대졸이상,6,6
258201,여,50세 이상,사무직,대졸이상,3,4
258001,여,40대,서비스/판매직,고졸이하,6,6
257802,여,20대,학생,대학생/대학원생,6,4
257701,여,50세 이상,주부,고졸이하,0,4
252501,여,50세 이상,주부,고졸이하,6,6
252502,여,20대,무직,대졸이상,6,6
252801,여,40대,생산직,고졸이하,6,0
253001,여,50세 이상,주부,고졸이하,4,0
253101,여,50세 이상,서비스/판매직,고졸이하,6,6
253102,여,20대,사무직,대졸이상,6,6
253601,여,50세 이상,주부,고졸이하,4,4
253701,여,50세 이상,주부,고졸이하,4,3
253801,여,50세 이상,주부,고졸이하,3,0
255401,여,40대,서비스/판매직,대졸이상,6,6
239901,여,50세 이상,사무직,대졸이상,5,0
255601,여,50세 이상,무직,고졸이하,6,6
255901,여,50세 이상,서비스/판매직,고졸이하,5,5
256001,여,50세 이상,서비스/판매직,고졸이하,6,6
256101,여,50세 이상,주부,고졸이하,6,6
256201,여,40대,서비스/판매직,고졸이하,2,5
256401,여,20대,사무직,고졸이하,6,6
256501,여,50세 이상,주부,고졸이하,6,6
256601,여,50세 이상,주부,대졸이상,2,4
257002,여,30대,사무직,대졸이상,3,6
257301,여,20대,서비스/판매직,고졸이하,2,6
257602,여,40대,사무직,고졸이하,3,4
255801,여,40대,서비스/판매직,고졸이하,6,6
239701,여,30대,주부,대졸이상,0,4
239602,여,50세 이상,주부,고졸이하,3,0
239201,여,50세 이상,사무직,고졸이하,6,0
215001,여,50세 이상,서비스/판매직,고졸이하,5,5
215401,여,40대,주부,고졸이하,6,1
215501,여,50세 이상,무직,고졸이하,2,0
218702,여,50세 이상,주부,고졸이하,2,4
219003,여,10대,학생,대학생/대학원생,3,3
219202,여,40대,서비스/판매직,고졸이하,6,5
220603,여,10대,학생,대학생/대학원생,6,6
222602,여,50세 이상,서비스/판매직,고졸이하,4,0
222701,여,30대,서비스/판매직,대졸이상,2,0
222901,여,30대,주부,대졸이상,2,0
223003,여,30대,사무직,대졸이상,4,3
223101,여,40대,서비스/판매직,고졸이하,3,0
223204,여,20대,사무직,대졸이상,6,5
223401,여,30대,사무직,대졸이상,6,4
223502,여,20대,사무직,대졸이상,3,0
223701,여,30대,주부,대졸이상,4,5
224401,여,50세 이상,주부,고졸이하,3,3
224702,여,30대,사무직,대졸이상,5,5
224703,여,10대,학생,중/고등학생,4,4
224801,여,40대,주부,고졸이하,6,6
224901,여,30대,서비스/판매직,대졸이상,6,6
214801,여,40대,주부,대졸이상,6,6
213601,여,40대,사무직,대졸이상,0,3
213302,여,40대,서비스/판매직,고졸이하,6,0
213103,여,20대,사무직,대졸이상,6,0
207702,여,50세 이상,주부,고졸이하,5,0
208601,여,40대,서비스/판매직,고졸이하,6,6
208702,여,30대,서비스/판매직,고졸이하,0,5
208802,여,40대,서비스/판매직,고졸이하,5,2
208903,여,40대,무직,대졸이상,6,6
209201,여,50세 이상,서비스/판매직,고졸이하,6,6
209903,여,50세 이상,생산직,고졸이하,4,5
210201,여,50세 이상,생산직,고졸이하,6,6
210502,여,40대,주부,고졸이하,7,5
210701,여,10대,학생,대학생/대학원생,5,5
225001,여,30대,사무직,대졸이상,6,6
210801,여,50세 이상,주부,고졸이하,4,4
211501,여,50세 이상,서비스/판매직,고졸이하,3,3
211801,여,20대,주부,대졸이상,3,3
211901,여,50세 이상,서비스/판매직,고졸이하,4,4
212202,여,40대,사무직,대졸이상,6,6
212301,여,30대,주부,대졸이상,4,4
212401,여,50세 이상,사무직,대졸이상,5,5
212502,여,30대,생산직,대졸이상,3,3
212603,여,30대,사무직,대졸이상,0,6
212702,여,50세 이상,서비스/판매직,고졸이하,0,6
213101,여,50세 이상,주부,고졸이하,3,0
210901,여,50세 이상,서비스/판매직,고졸이하,4,4
264402,여,30대,주부,대졸이상,2,0
225102,여,30대,사무직,대졸이상,5,5
225501,여,50세 이상,주부,고졸이하,3,3
235501,여,30대,주부,대졸이상,2,0
235601,여,50세 이상,생산직,고졸이하,4,4
235801,여,20대,무직,고졸이하,5,3
235901,여,30대,주부,대졸이상,3,3
236001,여,40대,주부,대졸이상,4,3
236301,여,50세 이상,주부,고졸이하,3,2
236401,여,50세 이상,주부,고졸이하,5,5
236402,여,30대,무직,대졸이상,3,4
236501,여,50세 이상,무직,고졸이하,3,5
236801,여,50세 이상,무직,고졸이하,3,5
237301,여,50세 이상,주부,대졸이상,3,5
237801,여,40대,서비스/판매직,고졸이하,6,5
237901,여,40대,사무직,대졸이상,5,3
238001,여,40대,사무직,고졸이하,5,6
238301,여,30대,사무직,대졸이상,5,5
238501,여,40대,사무직,고졸이하,5,0
238601,여,50세 이상,주부,고졸이하,6,4
238802,여,50세 이상,주부,대졸이상,3,3
238902,여,50세 이상,주부,고졸이하,2,0
239002,여,50세 이상,사무직,대졸이상,5,0
239102,여,40대,주부,대졸이상,3,0
235402,여,30대,사무직,대졸이상,5,4
235301,여,50세 이상,사무직,고졸이하,4,3
234801,여,50세 이상,주부,고졸이하,4,3
234601,여,50세 이상,주부,고졸이하,4,3
226001,여,30대,주부,대졸이상,6,6
226201,여,40대,사무직,대졸이상,0,6
226301,여,30대,주부,대졸이상,4,4
227101,여,30대,주부,고졸이하,4,4
227302,여,30대,사무직,대졸이상,6,6
228101,여,40대,서비스/판매직,대졸이상,2,5
228301,여,30대,주부,고졸이하,5,5
229001,여,30대,주부,고졸이하,3,3
229601,여,50세 이상,서비스/판매직,고졸이하,6,6
229801,여,20대,사무직,대졸이상,6,6
225201,여,40대,사무직,대졸이상,3,3
229901,여,30대,주부,대졸이상,4,4
230201,여,30대,사무직,대졸이상,4,4
231301,여,50세 이상,생산직,고졸이하,3,4
231401,여,50세 이상,생산직,고졸이하,4,4
231801,여,30대,주부,대졸이상,5,5
232001,여,50세 이상,주부,대졸이상,3,3
232101,여,30대,주부,대졸이상,4,4
232701,여,30대,무직,대졸이상,0,6
232801,여,40대,주부,대졸이상,4,4
233401,여,50세 이상,무직,고졸이하,3,4
233501,여,50세 이상,주부,고졸이하,6,6
230102,여,20대,사무직,대졸이상,4,4
311901,여,50세 이상,주부,고졸이하,4,6
264701,여,30대,서비스/판매직,대졸이상,5,6
265104,여,10대,학생,대학생/대학원생,6,6
293001,여,40대,주부,대졸이상,3,0
293101,여,40대,주부,대졸이상,6,5
293202,여,40대,사무직,대졸이상,2,4
293203,여,20대,무직,고졸이하,6,6
293402,여,40대,주부,고졸이하,0,5
294101,여,30대,사무직,대졸이상,0,6
295601,여,20대,주부,대졸이상,5,5
295901,여,30대,사무직,대졸이상,5,5
296001,여,10대,학생,중/고등학생,5,5
297401,여,30대,사무직,대졸이상,5,5
298402,여,40대,서비스/판매직,대졸이상,1,1
298601,여,40대,무직,고졸이하,4,4
298801,여,50세 이상,무직,고졸이하,4,4
299001,여,30대,주부,대졸이상,4,4
299201,여,30대,주부,고졸이하,4,4
299501,여,30대,주부,대졸이상,4,4
