code,korean_title,num_of_audience,key_review,score_male,score_female,scores_per_age,num_per_genders
42810,트랜스포터 - 엑스트림,,,,,,"['25%', '47%']"
10003,빽 투 더 퓨쳐 2,31,이 영화는 10대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,9.81,9.47,"[0.0, 9.5, 9.75, 10.0, 0.0]","['52%', '48%']"
73411,쿵푸 팬더 2,,,,,,"['24%', '15%']"
46869,마다가스카 2,,,,,,"['21%', '5%']"
50583,더 레슬러,,,,,,"['24%', '34%']"
51700,투어리스트,,,,,,"['13%', '28%']"
80219,팅커 테일러 솔저 스파이,36,이 영화는 40대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.12,8.53,"[0.0, 9.0, 8.22, 7.4, 8.33]","['47%', '53%']"
38347,시크릿 윈도우,,,,,,"['23%', '50%']"
151889,스텝 업,,,,,,
118966,스머프: 비밀의 숲,"1,267",이 영화는 30대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,8.72,8.58,"[9.33, 8.81, 8.6, 8.59, 8.69]","['22%', '78%']"
77761,아지녀인심,,,,,,
158217,러셀 피터스: 노토리어스,,,,,,
154462,마이 오운 맨,,,,,,
176630,미트,,,,,,
31307,스파이더맨,,,,,,"['24%', '24%']"
128162,3D 프린팅: 전설을 만들다,,,,,,
88470,스탠드업,,,,,,
92069,론 서바이버,200,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.81,8.72,"[9.0, 9.09, 8.63, 8.24, 7.71]","['68%', '32%']"
142201,그 누구도 아닌,3,이 영화는 30대 남성이 좋아하는 연기가 뛰어난 영화입니다.,0.0,5.33,"[0.0, 4.0, 0.0, 0.0, 8.0]","['100%', '15%']"
52528,마이 시스터즈 키퍼,,,,,,"['18%', '32%']"
33422,존 큐,,,,,,"['18%', '41%']"
76651,넛잡: 땅콩 도둑들,395,"이 영화는 30대 남성이 좋아하는 스토리, 연출이 뛰어난 영화입니다.",7.17,7.4,"[7.4, 6.36, 7.34, 7.48, 8.25]","['31%', '69%']"
70251,마이클 잭슨의 디스 이즈 잇,,,,,,"['23%', '15%']"
64354,행복을 찾아서,,,,,,"['19%', '32%']"
68944,핸콕,,,,,,"['28%', '25%']"
61060,몬스터 하우스,,,,,,"['29%', '17%']"
115316,더 쇼트 게임,,,,,,
28795,처음 만나는 자유,,,,,,"['24%', '33%']"
100643,헝거게임 : 더 파이널,"1,175",이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.9,7.85,"[8.63, 7.89, 7.61, 7.71, 7.91]","['44%', '56%']"
75129,마이 프리텐드 와이프,,,,,,
31159,패밀리 맨,,,,,,"['20%', '25%']"
17173,가을의 전설,18,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,8.0,7.5,"[0.0, 7.33, 8.09, 7.0, 0.0]","['56%', '44%']"
95328,아웃 오브 더 퍼니스,,,,,,
197870,저스트 프렌드,,,,,,
37937,진주 귀걸이를 한 소녀,76,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,7.91,8.89,"[10.0, 8.3, 8.83, 8.73, 8.61]","['29%', '71%']"
108776,케빈 하트 - 렛 미 익스플레인,,,,,,
32240,트레이닝 데이,,,,,,"['22%', '41%']"
49336,판의 미로 - 오필리아와 세 개의 열쇠,40,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,9.15,9.11,"[9.0, 8.96, 9.17, 9.75, 9.67]","['32%', '68%']"
132611,드래곤: 던 오브 더 드래곤 레이서,,,,,,
97826,터보,,,,,,"['18%', '15%']"
134318,더 퍼펙트 딕테이터쉽,,,,,,
42253,웨딩 크래셔,,,,,,"['8%', '48%']"
204164,큐브,,,,,,
39708,콘스탄틴,,,,,,"['27%', '23%']"
38898,화이트 칙스,,,,,,"['21%', '31%']"
94170,헝거게임: 캣칭 파이어,,,,,,"['24%', '25%']"
93930,캐리,,,,,,
71499,이클립스,,,,,,"['23%', '21%']"
51918,뉴 문,,,,,,"['18%', '21%']"
168402,셰프: 아빠의 푸드트럭,,,,,,
81243,비잉 엘모,,,,,,
121310,미션 블루,,,,,,
29102,에린 브로코비치,,,,,,"['20%', '36%']"
46752,스텝 브라더스,,,,,,
11300,비틀쥬스,,,,,,
26677,경찰서를 털어라,,,,,,"['20%', '35%']"
46753,하우스 버니,,,,,,
87556,올드보이,16,이 영화는 30대 남성이 좋아하는 연기가 뛰어난 영화입니다.,6.82,5.0,"[0.0, 7.0, 5.67, 0.0, 0.0]","['69%', '31%']"
30786,브링 잇 온,,,,,,"['18%', '20%']"
74451,배드 티처,,,,,,"['14%', '59%']"
82014,S.W.A.T.: 파이어 파이트,,,,,,
40211,영화 이누야샤: 시대를 넘어선 마음,,,,,,
102241,투 마더스,,,,,,"['16%', '27%']"
154212,아지즈 안사리: 메디슨 스퀘어 가든 라이브,,,,,,
86843,케빈에 대하여,7,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.0,9.6,"[0.0, 9.2, 9.0, 0.0, 0.0]","['29%', '71%']"
52553,향수 - 어느 살인자의 이야기,66,이 영화는 20대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.93,9.05,"[9.33, 9.16, 8.79, 8.33, 7.5]","['41%', '59%']"
17458,센스 앤 센서빌리티,,,,,,"['20%', '28%']"
34225,워크 투 리멤버,3,이 영화는 10대 여성이 좋아하는 연기가 뛰어난 영화입니다.,9.0,10.0,"[10.0, 9.5, 0.0, 0.0, 0.0]","['33%', '67%']"
68437,월드 인베이젼,,,,,,"['31%', '21%']"
72062,이지 A,,,,,,
39846,찰리와 초콜릿 공장,,,,,,"['24%', '20%']"
18865,티벳에서의 7년,,,,,,"['22%', '20%']"
31068,6번째 날,,,,,,"['37%', '15%']"
29712,와호장룡,,,,,,"['26%', '20%']"
43574,영화 이누야샤: 붉은 연꽃의 호우라이섬,,,,,,
36755,블레이드 3,,,,,,"['23%', '27%']"
91505,호스텔 3,,,,,,
72043,쓰리 데이즈,,,,,,"['27%', '30%']"
77566,브레이킹 던 part2,,,,,,"['20%', '18%']"
38227,첫 키스만 50번째,177,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,9.35,9.08,"[9.78, 9.08, 9.7, 9.0, 9.12]","['48%', '52%']"
74567,브레이킹 던 part1,,,,,,"['18%', '22%']"
38572,완벽한 그녀에게 딱 한가지 없는 것,,,,,,"['20%', '23%']"
